date,product_id,sales,category,region,price,discount,rating,views,clicks,cost_price
2025-01-18,P008,51,E,North,79.37,13.82,5,3393,193,65.55000000000001
2025-01-19,P003,49,C,North,54.27,2.3,1,1031,247,51.970000000000006
2025-01-20,P011,58,C,East,91.87,33.86,2,3678,415,58.010000000000005
2025-01-21,P020,60,A,South,74.36,14.57,1,2327,464,59.79
2025-01-22,P018,75,D,North,79.14,6.99,1,331,474,72.15
2025-01-23,P015,66,B,South,20.84,6.03,4,3591,164,14.809999999999999
2025-01-24,P010,50,E,South,18.69,2.34,1,4423,496,16.35
2025-01-25,P003,47,C,South,86.55,19.43,2,2641,226,67.12
2025-01-26,P015,61,E,East,30.32,3.38,1,4403,264,26.94
2025-01-27,P006,43,A,West,88.02,40.95,1,4775,50,47.06999999999999
2025-01-28,P011,75,B,East,22.83,4.4,3,3714,480,18.43
2025-01-29,P011,68,D,North,37.76,12.21,4,4475,112,25.549999999999997
2025-01-30,P019,52,D,South,93.59,8.13,3,4770,443,85.46000000000001
2025-01-31,P003,39,C,South,85.57,16.99,1,833,173,68.58
2025-02-01,P013,70,B,South,14.88,3.16,1,1811,254,11.72
2025-02-02,P008,55,D,North,50.33,8.54,5,1130,120,41.79
2025-02-03,P011,69,B,North,91.89,9.38,2,117,237,82.51
2025-02-04,P011,40,E,South,11.33,4.0,2,3583,102,7.33
2025-02-05,P013,50,A,South,19.66,3.21,2,1707,451,16.45
2025-02-06,P003,56,B,South,68.07,30.74,5,2936,71,37.33
2025-02-07,P006,57,B,North,19.45,8.3,1,1745,309,11.149999999999999
2025-02-08,P010,52,D,South,50.4,13.24,1,1213,97,37.16
2025-02-09,P019,63,C,South,55.7,8.93,5,3711,398,46.77
2025-02-10,P012,46,C,East,87.42,4.99,2,4846,292,82.43
2025-02-11,P014,55,E,South,96.17,40.23,4,2089,372,55.940000000000005
2025-02-12,P011,58,D,East,56.1,11.28,5,1835,121,44.82
2025-02-13,P010,62,D,South,55.93,13.67,1,837,357,42.26
2025-02-14,P003,64,A,East,75.41,16.12,1,305,52,59.28999999999999
2025-02-15,P013,45,C,East,27.33,2.58,2,1735,363,24.75
2025-02-16,P018,41,D,North,94.68,33.73,4,2689,80,60.95000000000001
2025-02-17,P013,69,E,South,10.11,2.19,5,2551,338,7.92
2025-02-18,P014,60,A,South,10.16,7.38,1,1971,382,2.7800000000000002
2025-02-19,P014,49,C,South,66.31,5.02,3,3236,465,61.290000000000006
2025-02-20,P007,72,C,East,40.73,19.05,3,1006,189,21.679999999999996
2025-02-21,P012,58,C,North,45.83,16.3,2,4811,448,29.529999999999998
2025-02-22,P004,68,A,West,29.93,9.89,5,2122,441,20.04
2025-02-23,P016,57,E,East,46.7,4.1,3,1627,68,42.6
2025-02-24,P019,77,E,West,84.52,22.16,1,4442,320,62.36
2025-02-25,P010,74,D,East,72.93,10.71,3,1483,461,62.220000000000006
2025-02-26,P016,54,D,East,18.52,3.78,3,632,405,14.74
2025-02-27,P005,66,C,South,15.1,3.96,3,2581,362,11.14
2025-02-28,P016,63,B,East,55.56,12.87,1,2139,273,42.690000000000005
2025-03-01,P001,70,D,East,75.71,19.15,5,3227,333,56.559999999999995
2025-03-02,P005,47,E,North,69.8,8.24,5,651,427,61.559999999999995
2025-03-03,P013,64,C,South,87.77,5.94,1,2813,107,81.83
2025-03-04,P013,67,E,North,21.99,1.8,2,2583,200,20.189999999999998
2025-03-05,P003,39,C,West,64.52,31.51,2,3254,246,33.00999999999999
2025-03-06,P017,45,A,South,78.94,5.05,4,1284,56,73.89
2025-03-07,P019,36,D,North,94.41,30.62,1,434,306,63.78999999999999
2025-03-08,P005,54,A,South,19.08,4.31,1,3322,346,14.77
2025-03-09,P005,64,D,South,31.57,6.45,1,4568,99,25.12
2025-03-10,P015,72,E,West,41.91,24.49,4,868,420,17.419999999999998
2025-03-11,P010,58,E,East,58.67,10.82,5,3121,304,47.85
2025-03-12,P012,73,B,West,46.78,10.4,4,1084,474,36.38
2025-03-13,P011,43,E,North,87.5,60.44,4,3442,330,27.060000000000002
2025-03-14,P001,40,C,South,95.55,11.61,3,696,108,83.94
2025-03-15,P003,56,B,East,16.31,9.44,2,3366,250,6.869999999999999
2025-03-16,P004,61,C,North,72.97,12.32,2,1765,68,60.65
2025-03-17,P019,57,B,West,20.28,6.06,3,1628,289,14.220000000000002
2025-03-18,P020,36,C,South,90.82,27.18,1,1926,77,63.63999999999999
2025-03-19,P003,56,B,West,22.79,5.38,3,4728,34,17.41
2025-03-20,P018,44,D,South,99.24,30.29,1,3157,188,68.94999999999999
2025-03-21,P003,64,D,South,48.5,6.59,2,1231,145,41.91
2025-03-22,P007,61,B,East,44.37,15.95,2,623,448,28.419999999999998
2025-03-23,P001,48,A,West,62.77,11.79,5,3079,305,50.980000000000004
2025-03-24,P019,52,B,North,45.49,22.06,3,2379,488,23.430000000000003
2025-03-25,P018,47,A,South,31.12,6.78,3,3905,268,24.34
2025-03-26,P002,56,C,South,66.62,7.09,3,3975,347,59.53
2025-03-27,P012,67,B,North,75.55,7.07,2,4525,287,68.47999999999999
2025-03-28,P017,47,A,North,95.08,63.15,5,1728,462,31.93
2025-03-29,P003,62,B,North,46.82,25.03,4,1949,24,21.79
2025-03-30,P012,52,D,North,73.52,27.37,4,604,251,46.14999999999999
2025-03-31,P012,49,D,West,85.02,35.41,1,948,32,49.61
2025-04-01,P006,56,B,South,84.82,16.29,2,3094,211,68.53
2025-04-02,P010,47,B,East,13.08,0.77,2,1662,480,12.31
2025-04-03,P006,52,E,North,42.01,15.95,5,4637,112,26.06
2025-04-04,P014,45,D,East,11.21,1.52,5,2701,235,9.690000000000001
2025-04-05,P002,77,C,East,60.32,35.84,5,1719,342,24.479999999999997
2025-04-06,P011,58,B,East,87.86,34.37,4,4865,78,53.49
2025-04-07,P015,50,E,West,83.34,15.41,2,2551,341,67.93
2025-04-08,P008,59,B,North,83.01,34.33,4,4598,374,48.68000000000001
2025-04-09,P013,56,D,East,41.67,5.97,4,2186,286,35.7
2025-04-10,P019,55,A,East,14.17,3.82,5,4394,236,10.35
2025-04-11,P010,63,A,South,25.52,12.17,2,1613,406,13.35
2025-04-12,P009,65,D,North,70.36,39.96,5,1835,258,30.4
2025-04-13,P018,52,C,West,22.05,2.04,5,2984,217,20.01
2025-04-14,P007,52,E,North,21.28,3.28,4,2245,303,18.0
2025-04-15,P003,55,B,North,41.83,11.2,2,1470,254,30.63
2025-04-16,P012,34,B,North,18.51,3.72,4,2854,105,14.790000000000001
2025-04-17,P015,42,B,North,39.68,20.97,4,4207,440,18.71
2025-04-18,P013,71,E,South,97.27,38.36,4,1565,293,58.91
2025-04-19,P006,74,E,East,11.8,5.98,3,2548,189,5.82
2025-04-20,P008,55,D,South,84.75,21.93,4,2646,14,62.82
2025-04-21,P014,63,E,West,99.43,34.07,3,1354,310,65.36000000000001
2025-04-22,P003,61,B,East,49.28,5.37,5,1626,453,43.910000000000004
2025-04-23,P016,88,B,North,94.87,10.79,2,2324,24,84.08000000000001
2025-04-24,P018,69,E,South,33.5,7.75,4,2835,323,25.75
2025-04-25,P017,56,E,North,98.41,23.47,1,3738,152,74.94
2025-04-26,P018,48,D,North,87.54,16.78,1,3368,244,70.76
2025-04-27,P010,42,A,West,89.62,20.13,1,4606,238,69.49000000000001
2025-04-28,P017,60,E,East,21.74,4.99,4,3778,327,16.75
2025-04-29,P016,50,A,West,88.31,42.52,5,1362,66,45.79
2025-04-30,P002,43,C,West,94.76,36.94,2,2406,477,57.82000000000001
2025-05-01,P020,51,A,East,83.71,14.72,2,3699,393,68.99
2025-05-02,P004,47,E,West,18.22,1.55,2,2493,407,16.669999999999998
2025-05-03,P011,75,B,East,17.63,1.16,4,1284,36,16.47
2025-05-04,P007,66,B,West,42.18,10.96,3,3320,427,31.22
2025-05-05,P017,58,E,South,73.44,15.92,1,3730,181,57.519999999999996
2025-05-06,P019,72,D,East,11.12,4.58,4,574,345,6.539999999999999
2025-05-07,P006,58,E,North,95.56,24.78,3,1989,463,70.78
2025-05-08,P010,49,E,West,57.29,6.61,2,298,364,50.68
2025-05-09,P004,73,D,West,42.25,14.05,4,2107,432,28.2
2025-05-10,P001,63,D,East,60.51,14.98,2,3245,108,45.53
2025-05-11,P007,47,C,West,74.42,4.83,1,1411,204,69.59
2025-05-12,P016,56,C,West,34.6,6.88,1,3048,298,27.720000000000002
2025-05-13,P017,49,C,East,36.2,9.02,5,2350,353,27.180000000000003
2025-05-14,P005,44,D,East,52.14,16.61,1,1680,202,35.53
2025-05-15,P010,67,A,West,70.29,11.58,1,2159,448,58.71000000000001
2025-05-16,P007,77,E,East,73.57,12.53,1,3498,412,61.03999999999999
2025-05-17,P013,44,C,West,39.17,1.15,1,2284,323,38.02
2025-05-18,P007,63,A,West,39.02,13.49,3,3737,481,25.53
2025-05-19,P015,51,E,West,53.84,5.42,3,2304,52,48.42
2025-05-20,P017,53,A,North,58.77,37.46,1,3699,125,21.310000000000002
2025-05-21,P003,52,B,East,68.45,11.41,2,2832,148,57.040000000000006
2025-05-22,P005,49,B,North,65.59,2.1,3,4801,373,63.49
2025-05-23,P010,58,E,South,43.53,28.13,3,464,184,15.400000000000002
2025-05-24,P005,50,A,South,36.72,12.28,2,1792,315,24.439999999999998
2025-05-25,P007,61,A,West,37.71,6.4,5,904,456,31.310000000000002
2025-05-26,P007,57,D,North,68.09,19.21,5,836,218,48.88
2025-05-27,P014,56,C,West,48.98,11.04,1,1686,297,37.94
2025-05-28,P015,49,E,West,22.09,8.82,2,3750,291,13.27
2025-05-29,P005,52,A,West,10.53,3.4,3,3117,419,7.129999999999999
2025-05-30,P005,66,C,West,12.67,3.47,2,769,168,9.2
2025-05-31,P004,63,E,West,88.08,12.29,1,4539,371,75.78999999999999
2025-06-01,P020,48,A,South,51.2,10.27,3,232,430,40.93000000000001
2025-06-02,P009,59,B,East,69.17,8.62,3,4746,401,60.550000000000004
2025-06-03,P012,66,A,East,93.61,34.52,4,633,82,59.089999999999996
2025-06-04,P016,41,B,East,21.37,1.46,3,3854,91,19.91
2025-06-05,P008,64,B,South,50.29,19.53,1,121,484,30.759999999999998
2025-06-06,P009,51,D,North,58.52,15.25,2,3575,142,43.27
2025-06-07,P012,64,D,South,85.74,22.12,5,1377,211,63.61999999999999
2025-06-08,P020,51,C,South,99.43,29.17,3,485,218,70.26
2025-06-09,P007,40,E,North,74.05,26.84,2,3543,50,47.209999999999994
2025-06-10,P004,42,C,West,67.77,18.8,5,2518,54,48.97
2025-06-11,P003,59,D,West,92.83,16.99,5,3017,79,75.84
2025-06-12,P001,61,C,West,85.36,27.52,5,4383,15,57.84
2025-06-13,P007,49,E,North,87.85,29.37,5,1181,241,58.47999999999999
2025-06-14,P009,65,E,South,10.24,2.85,3,2721,119,7.390000000000001
2025-06-15,P002,42,A,South,56.3,2.71,2,1351,14,53.589999999999996
2025-06-16,P007,58,C,North,80.45,50.58,4,4054,332,29.870000000000005
2025-06-17,P010,46,D,West,26.33,9.58,4,2205,430,16.75
2025-06-18,P002,52,A,North,77.63,52.97,3,3862,40,24.659999999999997
2025-06-19,P013,59,C,South,10.82,3.71,5,4427,253,7.11
2025-06-20,P003,50,E,East,61.77,13.08,4,879,412,48.690000000000005
2025-06-21,P013,54,D,East,86.62,27.79,4,3106,493,58.830000000000005
2025-06-22,P010,68,C,East,48.82,7.82,3,635,244,41.0
2025-06-23,P012,53,E,West,76.55,8.09,4,977,89,68.46
2025-06-24,P003,67,E,West,57.74,14.66,3,3888,39,43.08
2025-06-25,P020,47,C,West,68.26,11.93,2,3833,39,56.330000000000005
2025-06-26,P006,64,C,West,56.5,10.62,5,432,65,45.88
2025-06-27,P003,73,D,North,52.83,1.57,5,4715,320,51.26
2025-06-28,P002,34,A,East,85.75,39.67,2,2372,366,46.08
2025-06-29,P014,50,E,East,18.35,10.59,2,3719,345,7.760000000000002
2025-06-30,P015,64,A,West,62.62,38.75,2,3473,173,23.869999999999997
2025-07-01,P018,56,A,West,20.33,3.6,2,3658,377,16.729999999999997
2025-07-02,P019,62,E,North,60.65,5.0,3,3426,303,55.65
2025-07-03,P010,52,C,North,96.72,23.01,5,443,289,73.71
2025-07-04,P020,59,E,North,15.14,1.97,5,3373,145,13.17
2025-07-05,P017,57,A,East,47.98,3.59,3,1741,60,44.39
2025-07-06,P017,70,D,East,82.18,8.34,3,517,182,73.84
2025-07-07,P019,61,E,East,43.27,1.97,1,341,394,41.300000000000004
2025-07-08,P004,62,D,East,56.83,28.98,1,800,140,27.849999999999998
2025-07-09,P011,54,C,North,20.32,4.68,1,4679,85,15.64
2025-07-10,P017,54,C,West,30.08,10.42,3,3370,53,19.659999999999997
2025-07-11,P010,54,D,East,71.78,56.83,1,103,393,14.950000000000003
2025-07-12,P017,63,D,North,84.57,23.34,1,4951,146,61.22999999999999
2025-07-13,P012,54,E,West,68.18,14.17,3,950,498,54.010000000000005
2025-07-14,P010,62,C,South,85.32,32.69,2,3593,358,52.629999999999995
2025-07-15,P010,79,D,West,64.51,12.9,5,1496,485,51.61000000000001
2025-07-16,P006,67,B,South,82.92,19.14,2,3067,321,63.78
2025-07-17,P017,55,E,South,98.46,33.04,2,2270,72,65.41999999999999
2025-07-18,P019,71,E,East,17.45,1.97,1,178,247,15.479999999999999
2025-07-19,P002,55,B,North,53.17,6.61,5,464,333,46.56
2025-07-20,P004,38,C,West,27.09,3.39,1,4545,196,23.7
2025-07-21,P018,49,D,South,51.87,23.45,5,4333,118,28.419999999999998
2025-07-22,P004,40,D,North,54.96,19.48,5,2077,272,35.480000000000004
2025-07-23,P006,55,C,West,65.97,25.45,3,4377,274,40.519999999999996
2025-07-24,P014,59,B,East,49.54,26.19,3,1069,355,23.349999999999998
2025-07-25,P007,76,B,West,39.22,0.57,5,1082,203,38.65
2025-07-26,P012,62,B,East,13.89,4.42,5,116,226,9.47
2025-07-27,P002,57,E,West,13.13,2.91,3,4699,201,10.22
2025-07-28,P018,67,D,West,25.75,1.04,5,2495,11,24.71
2025-07-29,P013,37,A,South,50.41,34.96,3,4594,204,15.449999999999996
2025-07-30,P013,61,E,South,47.58,14.57,4,3256,472,33.01
2025-07-31,P005,67,E,South,27.16,0.94,5,2008,328,26.22
2025-08-01,P007,44,D,East,84.01,30.13,2,4765,481,53.88000000000001
2025-08-02,P012,70,C,West,71.51,29.26,2,3644,197,42.25
2025-08-03,P014,62,D,West,40.88,12.37,4,3095,384,28.510000000000005
2025-08-04,P001,55,C,East,81.73,17.9,4,1347,89,63.830000000000005
2025-08-05,P010,65,D,West,99.03,21.33,1,1191,440,77.7
2025-08-06,P009,82,E,South,32.05,16.6,3,1821,49,15.449999999999996
2025-08-07,P010,61,B,East,42.63,17.51,1,2207,206,25.12
2025-08-08,P007,61,E,East,99.36,40.47,2,2430,325,58.89
2025-08-09,P016,54,E,West,22.41,6.24,5,275,262,16.17
2025-08-10,P012,50,A,South,16.95,1.31,3,4579,303,15.639999999999999
2025-08-11,P012,67,E,West,56.89,32.37,4,3628,382,24.520000000000003
2025-08-12,P019,50,E,West,52.16,31.85,4,403,63,20.309999999999995
2025-08-13,P013,60,E,East,17.05,8.1,5,3740,394,8.950000000000001
2025-08-14,P018,54,A,East,36.1,6.34,4,3418,196,29.76
2025-08-15,P003,64,C,North,47.7,8.13,2,235,302,39.57
2025-08-16,P007,62,A,West,84.0,34.38,4,4737,25,49.62
2025-08-17,P001,69,B,North,73.71,12.83,4,4911,411,60.879999999999995
2025-08-18,P003,54,C,West,92.31,18.08,4,4708,16,74.23
2025-08-19,P014,56,A,North,39.92,18.35,2,462,222,21.57
2025-08-20,P004,49,B,West,37.84,9.93,1,3024,487,27.910000000000004
2025-08-21,P019,55,B,East,51.69,24.51,5,3523,412,27.179999999999996
2025-08-22,P006,63,D,East,10.68,2.96,2,1423,244,7.72
2025-08-23,P020,67,D,North,28.66,1.4,3,2450,32,27.26
2025-08-24,P009,50,E,North,29.03,2.3,2,3540,206,26.73
2025-08-25,P011,68,C,North,15.5,4.86,1,548,366,10.64
2025-08-26,P015,73,A,South,50.96,12.69,5,4303,414,38.27
2025-08-27,P009,63,E,North,91.5,21.42,4,2110,169,70.08
2025-08-28,P011,78,C,North,10.36,2.35,1,4661,348,8.01
2025-08-29,P010,51,D,North,66.56,45.71,5,1314,384,20.85
2025-08-30,P002,47,A,South,89.14,28.95,1,3982,108,60.19
2025-08-31,P014,41,B,South,19.68,3.78,1,1985,285,15.9
2025-09-01,P004,74,B,West,92.55,17.4,4,3449,404,75.15
2025-09-02,P002,66,E,East,83.67,52.72,5,2181,400,30.950000000000003
2025-09-03,P005,59,E,North,29.31,1.83,4,2816,318,27.479999999999997
2025-09-04,P014,62,A,North,91.48,9.84,1,2354,356,81.64
2025-09-05,P015,48,B,East,82.36,6.22,4,3223,285,76.14
2025-09-06,P019,84,E,West,20.03,5.1,2,3053,442,14.930000000000001
2025-09-07,P006,61,B,West,84.75,9.0,4,2211,152,75.75
2025-09-08,P015,60,D,North,58.8,7.7,5,2313,86,51.099999999999994
2025-09-09,P014,67,E,East,83.44,8.37,2,4780,434,75.07
2025-09-10,P008,64,C,North,65.59,19.32,3,1598,395,46.27
2025-09-11,P020,62,E,North,45.27,2.03,5,4696,283,43.24
2025-09-12,P012,51,D,North,64.1,12.2,4,3301,390,51.89999999999999
2025-09-13,P004,64,A,East,67.26,6.5,4,4171,209,60.760000000000005
2025-09-14,P006,78,B,East,78.96,8.16,4,4770,339,70.8
2025-09-15,P011,73,A,West,84.76,27.62,2,153,185,57.14
2025-09-16,P007,75,E,East,69.69,5.96,2,1241,65,63.73
2025-09-17,P004,54,C,East,99.07,36.74,3,2844,118,62.32999999999999
2025-09-18,P015,49,A,East,80.07,23.25,1,4748,73,56.81999999999999
2025-09-19,P001,58,C,South,91.97,12.89,5,3495,302,79.08
2025-09-20,P009,60,E,West,38.75,14.01,4,2164,262,24.740000000000002
2025-09-21,P020,70,C,East,38.46,17.71,5,158,245,20.75
2025-09-22,P008,43,C,North,42.61,14.22,2,3835,46,28.39
2025-09-23,P012,75,D,South,49.57,6.0,4,2318,372,43.57
2025-09-24,P007,58,A,South,96.53,15.85,1,1270,447,80.68
2025-09-25,P018,55,E,West,16.62,3.54,3,2521,147,13.080000000000002
2025-09-26,P001,49,D,South,54.86,6.7,5,2156,26,48.16
2025-09-27,P009,43,C,South,24.5,8.04,1,2829,496,16.46
2025-09-28,P007,68,D,West,82.98,25.71,4,4616,304,57.27
2025-09-29,P014,60,D,East,12.8,3.25,5,3140,279,9.55
2025-09-30,P001,47,C,West,50.96,14.23,2,2959,369,36.730000000000004
2025-10-01,P013,47,E,North,45.53,5.72,5,1982,415,39.81
2025-10-02,P020,56,B,East,18.3,4.1,4,2919,402,14.200000000000001
2025-10-03,P015,76,D,East,43.9,17.43,1,1949,199,26.47
2025-10-04,P005,57,A,South,82.81,45.19,4,2876,262,37.620000000000005
2025-10-05,P005,45,C,East,22.37,6.37,2,4275,128,16.0
2025-10-06,P014,57,B,South,98.52,42.47,4,665,135,56.05
2025-10-07,P014,57,D,East,15.26,3.3,2,3880,448,11.96
2025-10-08,P014,33,C,West,36.02,1.34,2,809,385,34.68
2025-10-09,P005,59,C,South,79.74,29.19,4,4181,60,50.55
2025-10-10,P011,57,D,West,42.18,19.37,3,4748,114,22.81
2025-10-11,P019,67,A,South,53.23,10.49,2,1272,158,42.739999999999995
2025-10-12,P005,78,C,South,26.8,2.96,5,1563,246,23.84
2025-10-13,P004,71,C,South,74.39,8.24,4,1337,139,66.15
2025-10-14,P015,57,D,East,26.16,4.17,5,2366,16,21.990000000000002
2025-10-15,P007,49,B,East,86.39,12.23,2,1888,41,74.16
2025-10-16,P005,85,C,West,58.55,42.87,4,426,471,15.68
2025-10-17,P015,60,C,North,59.33,7.01,4,3118,223,52.32
2025-10-18,P014,60,D,West,94.02,3.57,2,2080,235,90.45
2025-10-19,P003,59,C,North,79.57,15.36,1,2304,397,64.21
2025-10-20,P005,62,D,South,76.88,7.74,4,1359,281,69.14
2025-10-21,P012,58,A,North,87.22,22.44,4,1539,469,64.78
2025-10-22,P020,54,D,North,18.26,9.18,5,3585,293,9.080000000000002
2025-10-23,P014,54,B,South,75.34,15.9,2,2805,471,59.440000000000005
2025-10-24,P005,59,C,West,30.99,15.48,2,4369,232,15.509999999999998
2025-10-25,P004,54,A,South,35.29,11.46,3,1962,411,23.83
2025-10-26,P016,53,C,South,11.36,3.77,4,996,154,7.59
2025-10-27,P007,61,C,North,90.43,52.24,3,4458,249,38.190000000000005
2025-10-28,P003,57,D,South,76.52,10.67,4,4152,106,65.85
2025-10-29,P004,75,C,West,22.54,2.13,5,4848,25,20.41
2025-10-30,P020,33,A,North,39.51,14.91,3,1413,281,24.599999999999998
2025-10-31,P006,71,E,West,53.19,24.88,1,2775,460,28.31
2025-11-01,P003,72,C,South,54.45,19.26,4,3077,416,35.19
2025-11-02,P001,39,D,West,63.61,13.29,3,2119,478,50.32
2025-11-03,P003,56,B,West,52.5,29.81,4,380,195,22.69
2025-11-04,P008,56,C,South,68.38,6.59,2,2958,162,61.78999999999999
2025-11-05,P016,46,D,East,89.55,3.15,4,234,473,86.39999999999999
2025-11-06,P007,52,C,West,45.83,4.67,2,2246,481,41.16
2025-11-07,P018,49,E,East,88.9,21.04,3,3067,218,67.86000000000001
2025-11-08,P009,77,E,South,29.76,8.98,4,1780,442,20.78
2025-11-09,P003,69,A,East,20.92,5.43,2,1139,338,15.490000000000002
2025-11-10,P018,73,E,East,31.55,7.04,2,646,346,24.51
2025-11-11,P016,67,D,East,28.59,17.12,3,3559,455,11.469999999999999
2025-11-12,P001,49,E,East,98.66,24.62,5,1941,88,74.03999999999999
2025-11-13,P020,55,D,West,44.29,12.54,2,1793,499,31.75
2025-11-14,P016,65,C,West,68.63,18.8,2,2348,225,49.83
2025-11-15,P012,48,A,North,72.64,13.17,1,1295,31,59.47
2025-11-16,P006,67,A,East,50.07,1.25,3,3253,187,48.82
2025-11-17,P009,58,E,South,30.12,9.16,3,3102,76,20.96
2025-11-18,P013,56,B,West,49.43,21.16,2,2735,365,28.27
2025-11-19,P012,67,E,East,52.64,23.1,5,4340,386,29.54
2025-11-20,P013,64,B,South,95.86,23.08,1,4195,361,72.78
2025-11-21,P018,56,E,North,61.18,7.79,4,4601,495,53.39
2025-11-22,P019,72,D,South,97.29,42.74,5,1184,397,54.550000000000004
2025-11-23,P019,49,D,South,61.9,3.24,5,1575,95,58.66
2025-11-24,P019,66,B,East,23.05,1.62,4,3375,244,21.43
2025-11-25,P006,66,A,West,44.59,22.23,1,4545,300,22.360000000000003
2025-11-26,P016,57,B,South,81.31,24.25,5,210,215,57.06
2025-11-27,P007,63,C,South,47.95,9.35,5,1147,121,38.6
2025-11-28,P007,48,A,North,18.98,7.24,3,492,428,11.74
2025-11-29,P019,69,B,West,18.65,8.06,4,1058,427,10.589999999999998
2025-11-30,P016,58,C,West,31.34,3.02,4,3652,23,28.32
2025-12-01,P017,55,C,West,60.83,20.28,1,4431,118,40.55
2025-12-02,P019,71,E,West,84.71,15.26,3,1817,130,69.44999999999999
2025-12-03,P016,53,B,West,58.03,27.28,4,1154,303,30.75
2025-12-04,P016,46,D,North,77.15,11.12,2,2719,494,66.03
2025-12-05,P019,45,E,West,68.1,26.03,2,1404,319,42.06999999999999
2025-12-06,P015,66,A,West,57.17,5.73,3,4118,418,51.44
2025-12-07,P003,47,D,East,29.33,11.41,3,2111,429,17.919999999999998
2025-12-08,P015,78,C,North,89.49,41.3,1,615,265,48.19
2025-12-09,P016,39,A,North,34.81,25.63,3,2963,120,9.180000000000003
2025-12-10,P020,77,E,West,32.75,5.27,1,3917,252,27.48
2025-12-11,P005,62,C,South,33.2,20.05,1,786,132,13.150000000000002
2025-12-12,P019,59,C,East,18.61,2.0,3,1498,332,16.61
2025-12-13,P010,55,C,East,54.88,14.65,3,696,389,40.230000000000004
2025-12-14,P013,64,D,South,39.48,10.8,1,1233,34,28.679999999999996
2025-12-15,P015,60,E,West,56.97,7.27,2,3163,81,49.7
2025-12-16,P012,71,E,West,50.78,6.07,2,3125,369,44.71
2025-12-17,P017,61,D,North,56.78,2.02,2,123,140,54.76
2025-12-18,P015,62,E,West,36.79,16.63,5,1804,437,20.16
2025-12-19,P004,57,C,North,83.36,40.48,2,4839,220,42.88
2025-12-20,P015,60,C,North,58.08,7.02,4,290,181,51.06
2025-12-21,P017,63,C,East,28.76,3.51,1,3667,32,25.25
2025-12-22,P011,43,E,South,91.16,17.69,4,3043,89,73.47
2025-12-23,P015,47,B,South,19.85,3.44,2,1733,279,16.41
2025-12-24,P020,68,A,North,76.01,27.43,2,2379,328,48.580000000000005
2025-12-25,P007,62,B,East,71.06,17.42,3,1605,32,53.64
2025-12-26,P013,59,D,South,16.56,5.95,4,1941,271,10.61
2025-12-27,P013,61,B,North,91.14,25.77,2,737,132,65.37
2025-12-28,P020,64,B,North,38.47,20.68,1,3288,68,17.79
2025-12-29,P020,55,D,South,76.68,25.2,2,2593,32,51.480000000000004
2025-12-30,P002,53,B,South,34.93,10.33,3,1367,435,24.6
2025-12-31,P010,62,A,South,57.31,15.13,5,3871,252,42.18
2026-01-01,P018,51,E,East,97.51,51.56,4,2753,364,45.95
2026-01-02,P020,65,D,North,64.97,17.99,2,4918,225,46.980000000000004
2026-01-03,P005,43,B,West,36.67,8.27,1,3462,45,28.400000000000002
2026-01-04,P020,71,C,South,51.25,16.6,1,1525,210,34.65
2026-01-05,P019,65,C,East,70.84,5.9,5,3509,72,64.94
2026-01-06,P002,63,D,East,50.07,3.85,5,1015,165,46.22
2026-01-07,P004,70,C,South,91.97,34.53,1,720,376,57.44
2026-01-08,P016,77,A,South,88.07,37.7,2,741,98,50.36999999999999
2026-01-09,P016,71,B,South,23.21,7.19,2,1425,141,16.02
2026-01-10,P017,42,A,South,80.64,5.56,5,958,330,75.08
2026-01-11,P015,48,A,East,94.82,12.93,1,2924,65,81.88999999999999
2026-01-12,P013,54,E,South,38.52,15.79,4,655,160,22.730000000000004
2026-01-13,P001,61,B,North,31.44,5.35,2,4693,79,26.090000000000003
2026-01-14,P005,66,D,North,10.86,0.35,3,4018,179,10.51
2026-01-15,P020,53,C,South,20.41,9.1,2,3905,105,11.31
2026-01-16,P001,62,E,South,96.48,10.1,2,371,285,86.38000000000001
2026-01-17,P012,53,A,East,45.2,20.53,5,551,11,24.67
2026-01-18,P015,54,C,North,44.86,3.08,4,1726,437,41.78
2026-01-19,P004,47,B,North,34.0,19.97,3,458,286,14.030000000000001
2026-01-20,P019,51,A,East,24.77,4.67,5,1840,13,20.1
2026-01-21,P016,47,A,South,55.79,5.49,2,4825,215,50.3
2026-01-22,P018,51,B,West,75.09,15.5,1,867,65,59.59
2026-01-23,P017,71,D,East,59.57,14.3,4,2644,480,45.269999999999996
2026-01-24,P011,51,E,East,13.19,4.48,1,2376,266,8.709999999999999
2026-01-25,P020,87,B,West,82.31,12.46,3,4341,133,69.85
2026-01-26,P013,66,C,North,93.84,16.14,4,357,147,77.7
2026-01-27,P009,63,C,East,49.63,14.35,5,4548,277,35.28
2026-01-28,P017,52,A,North,42.98,12.98,4,2150,243,29.999999999999996
